t,x,y,z
168.3,5.081791872034605,9.029250894483546,12.28980020879264
168.4,10.681612326421277,17.650458810297483,18.888771585446303
168.5,15.538488549299066,15.300544765516646,36.88057064568735
168.6,9.333188010318963,0.226903620548917,36.61784071996278
168.70000000000002,2.2712479384975666,-2.210600757279612,27.368707309757337
168.8,-0.40642914487306453,-1.8749357411032148,20.84625793524445
168.9,-1.5520777720773933,-2.67181454441714,16.16960536644706
169.0,-3.1157942738785294,-5.3528231486194535,13.18718798530164
169.1,-6.560432207228938,-11.482178623819147,13.628992050249053
169.20000000000002,-12.753287228883522,-19.131255104919973,24.258514407691035
169.3,-14.530386591973377,-9.885763560488058,39.279741300076786
169.4,-6.733637926350646,1.139840276746543,33.399325781007406
169.5,-1.3642068232360074,1.697888838527625,25.05905227174401
169.6,0.4366380304582951,1.4548279354355245,19.15618364655418
169.70000000000002,1.3224092965280847,2.291296542942372,14.818973500808886
169.8,2.752685990382628,4.854758853422634,11.97187268590082
169.9,6.076329194034173,10.940922243489464,12.174650834059197
170.0,12.539146532206658,19.697699814811187,22.534602796510864
170.1,15.254449464692332,11.003168859697896,39.965394121367545
170.20000000000002,6.957916994571009,-1.793175947156496,34.266955914244996
170.3,0.9403465607493797,-2.538378471647099,25.52203525146998
170.4,-1.2011806361731476,-2.566673095989689,19.623061340777674
170.5,-2.580091703741708,-4.253405151005053,15.59191910360889
170.6,-5.05988415348113,-8.606978253647153,14.058327153510444
170.70000000000002,-10.004561508385198,-16.143591600175508,19.132425066026222
170.8,-14.734190181354094,-15.6639772795493,34.505563165951536
170.9,-10.206172123811621,-2.2957828087233834,36.61394713759155
171.0,-3.5250686771709283,1.0292294714269155,28.088479148772613
171.1,-0.843913613555192,0.4418759392717812,21.37893050992338
171.20000000000002,-0.19673766673242696,0.04440244331830211,16.36542158931689
171.3,-0.11200838332583038,-0.13025545849531317,12.53525118732862
171.4,-0.1967005566846029,-0.3528293127070511,9.604206588478625
171.5,-0.47069831677543505,-0.9072946989089581,7.373839160339676
171.6,-1.2319937572995758,-2.4535860469178807,5.768050265291247
171.70000000000002,-3.3839090722689202,-6.840668746239751,5.320384658090232
171.8,-9.162136056033702,-17.674313126569565,10.760308783857825
171.9,-17.80230404462922,-21.91088268892381,36.28069327687405
172.0,-11.013956391962033,2.534819340903617,41.187717697331706
172.1,-0.31370920231240207,6.42845801094577,29.39223790758793
172.20000000000002,3.832046843816914,6.370801297685975,23.712545086932494
172.3,6.118795240308736,8.530636627542611,21.429615056351448
172.4,8.91791249616016,11.972274202500477,23.311047819565793
172.5,11.33328771926145,12.43216027561694,29.40730719643833
172.6,10.331188892552992,7.488040717134983,32.40880544660392
172.70000000000002,7.101115352502001,4.207658583663142,29.006655000729744
172.8,5.262262989328595,4.534119019117739,24.391739456905523
172.9,5.551437661229703,6.797211074588005,21.260155771619452
173.0,7.652456022399376,10.518616685182906,21.286515441826126
173.1,10.713407659588505,13.381260567341844,26.38888095940995
173.20000000000002,11.515071140272658,10.009667963428221,32.49963293766168
173.3,8.442092895154746,4.726862443432117,31.194324927441922
173.4,5.523834769233772,3.70442460891832,26.212653757429013
173.5,4.859212052657153,5.267331760313137,21.987413401126258
173.6,6.218614724386101,8.498782811136277,20.11188492828472
173.70000000000002,9.244363200653474,12.745483574939326,22.757441444087725
173.8,11.95359343599428,12.960457429583093,30.337279017366765
173.9,10.359200223344848,6.646824465428796,33.262648366281994
174.0,6.487928877625387,3.26973320243693,28.793090572506543
174.1,4.545700266309338,3.8511643843008985,23.603858360093618
174.20000000000002,4.908427594057056,6.261223597699104,20.079484303194782
174.3,7.209601301559203,10.428682887517914,19.786446610602447
174.4,10.871230616427669,14.34704356606454,25.45162836227704
174.5,12.226366821832217,10.71167521003481,33.430168154067935
174.6,8.57346448092495,4.001371013569905,32.1551164098871
174.70000000000002,4.969969347050297,2.686003440308867,26.337078916650636
