t,chi0,chi1,chi2,w0_chi0,w1_chi1,w2_chi2,total_feedback
175.09999999998573,-5.857281078970094,2.9349252270763735,56.077019708521,-2.928640539485047,0.5869850454152747,5.6077019708521005,3.2660464767823285
175.19999999998564,-4.701378544047468,3.9669102316218434,57.0694225836698,-2.350689272023734,0.7933820463243687,5.70694225836698,4.149635032667615
175.29999999998554,-3.561529577501181,5.001084480516214,58.06830002016723,-1.7807647887505904,1.000216896103243,5.806830002016723,5.026282109369376
175.39999999998545,-2.7315978818226023,5.741033754810126,58.776646769579784,-1.3657989409113012,1.1482067509620253,5.877664676957979,5.660072487008703
175.49999999998536,-2.177635036481582,6.21579414243444,59.22225758592699,-1.088817518240791,1.2431588284868882,5.922225758592699,6.076567068838796
175.59999999998527,-1.6881176072793271,6.6341020972075135,59.61317304536726,-0.8440588036396636,1.3268204194415028,5.961317304536727,6.4440789203385656
175.69999999998518,-1.0737102104531597,7.1856073174516935,60.13916704039721,-0.5368551052265799,1.4371214634903389,6.013916704039722,6.914183062303481
175.7999999999851,-0.1722399834510387,8.035451486104352,60.96622107867881,-0.08611999172551935,1.6070902972208705,6.096622107867881,7.617592413363232
175.899999999985,1.0153710779916756,9.187364057840162,62.09937285998797,0.5076855389958378,1.8374728115680323,6.209937285998798,8.555095636562669
175.9999999999849,2.0380785796691776,10.191969732049731,63.08977962965918,1.0190392898345888,2.0383939464099465,6.308977962965919,9.366411199210454
176.09999999998482,2.5371614055645786,10.684831100393135,63.57155834455318,1.2685807027822893,2.136966220078627,6.357155834455319,9.762702757316235
176.19999999998473,2.7208783234452047,10.867312593863291,63.74427815018912,1.3604391617226024,2.1734625187726584,6.374427815018912,9.908329495514172
176.29999999998464,2.838430853798334,10.985722564671919,63.85349293311198,1.419215426899167,2.197144512934384,6.385349293311198,10.00170923314475
176.39999999998454,3.0260241631119245,11.176257409180872,64.03540646329562,1.5130120815559622,2.2352514818361744,6.403540646329562,10.151804209721698
176.49999999998445,3.425003048464948,11.582172720797287,64.4337979202274,1.712501524232474,2.3164345441594576,6.443379792022741,10.472315860414673
176.59999999998436,4.268158005009616,12.440862632802196,65.28731833140452,2.134079002504808,2.4881725265604393,6.528731833140452,11.1509833622057
176.69999999998427,5.6234865978620645,13.82810450485829,66.6738801646877,2.8117432989310323,2.7656209009716584,6.66738801646877,12.244752216371461
176.79999999998418,6.581259877855127,14.836796508297418,67.68717656174901,3.2906299389275633,2.9673593016594837,6.768717656174902,13.026706896761949
176.8999999999841,6.603211640558039,14.917073446541696,67.7743227779061,3.3016058202790197,2.9834146893083395,6.777432277790609,13.062452787377968
176.999999999984,6.187344007841227,14.55605428537475,67.41954474014867,3.0936720039206134,2.91121085707495,6.741954474014867,12.746837335010431
177.0999999999839,5.558539844260269,13.97413572958906,66.84201317819308,2.7792699221301347,2.7948271459178122,6.6842013178193085,12.258298385867256
177.19999999998382,4.637891865655287,13.088947028679584,65.95838571699406,2.3189459328276434,2.617789405735917,6.595838571699407,11.532573910262967
177.29999999998373,3.3280200772019444,11.79791893231095,64.66464009917841,1.6640100386009722,2.35958378646219,6.466464009917842,10.490057834981004
177.39999999998363,1.9895550072071007,10.45754987499051,63.31607708387051,0.9947775036035503,2.091509974998102,6.331607708387051,9.417895186988703
